source_id,record_id,family_office_name,source_url,source_type,apify_matched,apify_crawled_url,is_pdf,markdown_chars,evidence_snippet,html_url,screenshot_url,notes
fo_033_src_01,fo_033,Cresset,https://cressetcapital.com/,official_site,True,https://cressetcapital.com/,False,6435,"# Cresset Private Wealth Management & Family Office Services Family Office & Private Wealth Management ## Wealth Optimized, Life Elevated Guiding entrepreneurs and ultra-high-net-worth families toward creating enduring wealth, protecting legacy, and gaining time back.",,,Matched
fo_033_src_02,fo_033,Cresset,https://cressetcapital.com/family-office-services/,official_site,True,https://cressetcapital.com/family-office-services/,False,3342,"# Family Office Services | Cresset **Eric Becker:** One day we were talking about our experiences with our wealth managers, and Avy had worked with two firms in his career and had less than satisfactory experiences.",,,Matched
fo_034_src_01,fo_034,AlTi Tiedemann Global,https://alti-global.com/,official_site,True,https://alti-global.com/,False,2086,"# Ultra High Net Worth Wealth Management At AlTi, performance excellence is the baseline.",,,Matched
fo_034_src_02,fo_034,AlTi Tiedemann Global,https://alti-global.com/news/new-family-office-research-reveals-that-cross-border-wealth-is-on-the-rise-and-defining-purpose-unlocks-next-gen-engagement,official_site,True,https://alti-global.com/news/new-family-office-research-reveals-that-cross-border-wealth-is-on-the-rise-and-defining-purpose-unlocks-next-gen-engagement,False,8982,"# New Family Office Research Reveals that Cross-Border Wealth is on the Rise and Defining Purpose Unlocks Next Gen Engagement _Now in its second year, the AlTi Tiedemann Global and Campden Wealth 2025 Family Office Operational Excellence Report has expanded to include data on families in Europe and Asia Pacific in addition to North America and introduces six new topic areas_ **NEW YORK, NY, June 12, 2025** – AlTi Global, Inc.",,,Matched
fo_035_src_01,fo_035,WE Family Offices,https://www.wefamilyoffices.com/,official_site,True,https://www.wefamilyoffices.com/,False,15232,# WE Family Offices - Building your Wealth Enterprise® How are our investments performing?,,,Matched
fo_035_src_02,fo_035,WE Family Offices,https://www.wefamilyoffices.com/we-family-offices/,official_site,True,https://www.wefamilyoffices.com/we-family-offices/,False,1189,# WE Family Offices – Wealth Enterprise® for Ultra-High-Net-Worth Families Who We Are ## Where we started We all felt conflicted working in business models that were focused on the sale of financial products and services.,,,Matched
fo_036_src_01,fo_036,Stonehage Fleming,https://www.stonehagefleming.com/,official_site,True,https://www.stonehagefleming.com/,False,293,# Adviser to UHNW families and entrepreneurs managing and protecting wealth across generations #### How can we help?,,,Matched
fo_036_src_02,fo_036,Stonehage Fleming,https://www.stonehagefleming.com/services/,official_site,True,https://www.stonehagefleming.com/services/,False,300,"# Manage, protect and administer family office, investment, trust and legal and tax advisory services #### How can we help?",,,Matched
fo_037_src_01,fo_037,Omnia Family Wealth,https://omniawealth.com/,official_site,True,https://omniawealth.com/,False,2965,"# Home | Omnia Family Wealth ## Wealth Management from our family to yours Based in Miami, Florida, Omnia is an investment advisor with decades of experience.",,,Matched
fo_037_src_02,fo_037,Omnia Family Wealth,https://omniawealth.com/contact/adv-summary/,official_site,True,https://omniawealth.com/contact/adv-summary/,False,753,"# ADV Summary | Omnia Family Wealth ### READ OUR ## FORM ADV ## Part 1 Part 1 contains information about the investment adviser’s business, ownership, clients, employees, business practices, affiliations, and any disciplinary events.",,,Matched
fo_038_src_01,fo_038,Ballentine Partners,https://ballentinepartners.com/,official_site,True,https://ballentinepartners.com/,False,2428,Ballentine Partners is an independent multi-family office dedicated to serving clients at inflection points of wealth who are looking for a partner who takes a holistic approach to wealth management.,,,Matched
fo_038_src_02,fo_038,Ballentine Partners,https://ballentinepartners.com/wealth-advisory/,official_site,True,https://ballentinepartners.com/wealth-advisory/,False,1551,# Wealth Advisory - Ballentine Partners We strive to develop a deep understanding of our clients.,,,Matched
fo_039_src_01,fo_039,TwinFocus,https://twinfocus.com/,official_site,True,https://twinfocus.com/,False,4207,"# Home - TwinFocus ## **20 Years** of Global Wealth Stewardship and Leadership TwinFocus is a boutique, partner-led multifamily office, and private investment firm delivering smart, discreet wealth stewardship for professional investors, successful executives & entrepreneurs, and families across generations.",,,Matched
fo_039_src_02,fo_039,TwinFocus,https://twinfocus.com/what-we-do/family-office-management/,official_site,True,https://twinfocus.com/what-we-do/family-office-management/,False,3874,# Family Office Management - TwinFocus Family Office Management ## We manage your wealth.,,,Matched
fo_040_src_01,fo_040,Laird Norton Wetherby,https://lnwadvisors.com/,official_site,True,https://lnwadvisors.com/,False,2716,# Wealth Management and Trust Services A modern advisory firm with deep roots to support yours.,,,Matched
fo_040_src_02,fo_040,Laird Norton Wetherby,https://lnwadvisors.com/integrated-services/,official_site,True,https://lnwadvisors.com/integrated-services/,False,813,The expertise we put at your disposal falls into three broad categories: * [Wealth planning](https://lnwadvisors.com/wealth-management/) * [Investment management](https://lnwadvisors.com/investment-management/) * [Trust services](https://lnwadvisors.com/trust-services/) We use cookies on our website to give you the most relevant experience by remembering your preferences and repeat visits.,,,Matched
fo_041_src_01,fo_041,Aspiriant,https://aspiriant.com/,official_site,True,https://aspiriant.com/,False,3629,# Aspiriant Independent Wealth Management ## Some wealth management firms go back 150 years.,,,Matched
fo_041_src_02,fo_041,Aspiriant,https://aspiriant.com/multi-family-office/,official_site,True,https://aspiriant.com/multi-family-office/,False,4024,# Family Office | Aspiriant Wealth Management ![Aspiriant Multi Family Office](https://aspiriant.com/wp-content/uploads/2023/05/aspiriant_multi_family_office.webp) ### A multi-generational affair Anne and Rob started working with Aspiriant’s Exclusive Family Office team as Rob was getting ready to retire from a large public company after a long career as a senior executive.,,,Matched
fo_042_src_01,fo_042,Homrich Berg,https://hbwealth.com/,official_site,True,https://hbwealth.com/,False,11092,# HB Wealth - Wealth Management Firm ## Expert Advice.,,,Matched
fo_042_src_02,fo_042,Homrich Berg,https://homrichberg.com/our-services/family-office/,secondary_source,True,https://homrichberg.com/our-services/family-office/,False,1436,# Family Office Services - HB Wealth We understand that substantial wealth brings both opportunity and complexity.,,,Matched
fo_043_src_01,fo_043,Tolleson Wealth Management,https://www.tollesonwealth.com/,official_site,True,https://www.tollesonwealth.com/,False,3145,# Home - Tolleson Wealth Management ## How will you preserve your wealth?,,,Matched
fo_043_src_02,fo_043,Tolleson Wealth Management,https://www.tollesonwealth.com/services/,official_site,True,https://www.tollesonwealth.com/services/,False,2411,# Services - Tolleson Wealth Management ## Family Office Services We provide an experience that is different from the transactional nature of other firms.,,,Matched
fo_044_src_01,fo_044,Greycourt,https://www.greycourt.com/,official_site,True,https://www.greycourt.com/,False,4965,# Greycourt – independent investment advisory firm We value your privacy We use cookies to ensure that we give you the best experiences on our website.,,,Matched
fo_044_src_02,fo_044,Greycourt,https://www.greycourt.com/expertise/,official_site,True,https://www.greycourt.com/expertise/,False,4109,"![](https://www.greycourt.com/wp-content/uploads/2025/09/dylan-sauerwein-g9arF6aXx4-unsplash-scaled-e1757356675171.jpg) ## One size does not fit all, So we build tailored Solutions We serve as thought partners for family enterprises – working closely with family members, governance entities, and executives of family offices and family-owned companies.",,,Matched
fo_045_src_01,fo_045,Matter Family Office,https://www.matterfamilyoffice.com/,official_site,True,https://www.matterfamilyoffice.com/,False,3757,# Home - Matter Family Office ## We help families thrive for generations.,,,Matched
fo_045_src_02,fo_045,Matter Family Office,https://www.matterfamilyoffice.com/what-we-do/,official_site,True,https://www.matterfamilyoffice.com/what-we-do/,False,1828,"# What We Do - Matter Family Office ## We take an integrated, comprehensive approach to managing family wealth.",,,Matched
fo_046_src_01,fo_046,Fiduciary Trust International,https://www.fiduciarytrust.com/,official_site,True,https://www.fiduciarytrust.com/,False,8954,"# Fiduciary Trust International | Personalized Wealth Management ## Wealth management, built around your vision ## We are a fiduciary wealth management firm providing investment management, wealth planning, trust & estate and family office services to high and ultra high-net-worth individuals & families and nonprofits ### Talk to us today Connect with a Fiduciary Trust International advisor ## Wealth management, built around your vision ## We are a fiduciary wealth management firm providing investment management, wealth planning, trust & estate and family office services to high and ultra high",,,Matched
fo_046_src_02,fo_046,Fiduciary Trust International,https://www.fiduciarytrust.com/services/family-office-services,official_site,True,https://www.fiduciarytrust.com/services/family-office-services,False,503,"# Fiduciary Trust International 404 ERROR - FIDUCIARY TRUST ## Page not found Sorry... We can not find the page you are trying to access. If you were trying to access this page via a bookmark or favorite URL, please make sure to update your bookmarks or favorite URLs. Please visit our new website at [fiduciarytrust.com](https://www.fiduciarytrust.com/) or use the navigation links at the top of this page to find your destination and update your bookmarks. For assistance call: (877) 384-1111",,,Matched
fo_047_src_01,fo_047,Cerity Partners,https://ceritypartners.com/,official_site,True,https://ceritypartners.com/,False,12929,"# Custom, Comprehensive Wealth Management | Cerity Partners ### Explore objective financial advice driven by your unique goals.",,,Matched
fo_047_src_02,fo_047,Cerity Partners,https://ceritypartners.com/individuals-and-families/family-office/,official_site,True,https://ceritypartners.com/individuals-and-families/family-office/,False,13604,# Family Office Wealth Management Services ## Family Office: Aligning Generational Goals.,,,Matched
fo_048_src_01,fo_048,Whittier Trust,https://www.whittiertrust.com/,official_site,True,https://www.whittiertrust.com/,False,811,"# Multi-Family Office & Wealth Management Tailored strategies for high-net-worth individuals, families, businesses, and foundations.",,,Matched
fo_048_src_02,fo_048,Whittier Trust,https://www.whittiertrust.com/family-office/,official_site,True,https://www.whittiertrust.com/family-office/,False,1111,# Family Office | Whittier Trust What is a Family Office?,,,Matched
fo_049_src_01,fo_049,Silvercrest Asset Management,https://www.silvercrestgroup.com/,official_site,True,https://www.silvercrestgroup.com/,False,407,"In addition to our modern approach to portfolio construction, we offer a level of personalized service and open communication not found at larger organizations that ensure our clients feel comfortable and secure with choosing Silvercrest.",,,Matched
fo_049_src_02,fo_049,Silvercrest Asset Management,https://www.silvercrestgroup.com/who-we-serve/individuals-and-families/,official_site,True,https://www.silvercrestgroup.com/who-we-serve/individuals-and-families/,False,1316,"# Individuals & Families | Silvercrest Asset Management Group ##### Individuals and Families ## Private Wealth Management ### Overview At Silvercrest, client relationships begin with listening to your unique story.",,,Matched
fo_050_src_01,fo_050,Wren Investment Office,https://www.wreninvestmentoffice.com/,official_site,True,https://www.wreninvestmentoffice.com/,False,1518,# Wren Investment Office | Wealth Management and Family Office ![](https://images.squarespace-cdn.com/content/v1/689882cbd42f093625700541/b3bc9c33-9fb9-4ee6-8246-4191e530d806/sasha-yudaev-5t3SBRsdouQ-unsplash.png) ## A private investment office providing wealthy families and foundations with strategic advice and support.,,,Matched
fo_050_src_02,fo_050,Wren Investment Office,https://www.wreninvestmentoffice.com/services,official_site,True,https://www.wreninvestmentoffice.com/services,False,3780,# Family Office & Wealth Services ## We help our clients _align_ their investments with the purpose of their wealth.,,,Matched
